,HOUSEHOLD_X,HOUSEHOLD_Y,HOUSEHOLD_TYPE,WORKPLACE_X,WORKPLACE_X,WORKPLACE_TYPE
60459,245,159,14,274,273,10
60460,306,243,14,326,204,22
60461,267,388,14,289,219,0
60462,215,330,12,296,240,7
60463,308,239,14,278,254,6
60464,245,350,14,249,260,25
60465,247,340,14,272,238,10
60466,318,220,14,226,187,33
60467,121,316,14,373,195,25
60468,273,245,14,280,182,10
60469,188,234,14,223,210,23
60470,305,355,14,335,326,8
60471,285,141,14,269,93,7
60472,200,203,14,268,247,30
60473,216,236,14,248,141,10
60474,280,238,14,255,72,6
60475,176,203,12,252,121,30
60476,179,244,14,276,189,24
60477,310,361,14,297,274,30
60478,163,266,12,389,192,17
60479,324,262,37,146,314,10
60480,218,228,14,299,219,10
60481,282,124,14,303,204,10
60482,216,244,14,297,202,25
60483,288,207,12,317,317,17
60484,296,237,14,274,273,10
60485,201,277,14,264,317,6
60486,254,59,14,229,89,24
60487,305,124,12,339,326,6
60488,266,408,14,267,120,23
60489,309,324,14,296,252,38
60490,370,178,12,307,275,6
60491,240,204,14,245,207,10
60492,188,153,12,212,307,17
60493,206,282,14,349,359,6
60494,267,106,12,269,305,6
60495,364,368,14,313,187,6
60496,210,199,14,281,273,10
60497,289,57,14,233,230,23
60498,158,262,12,244,200,17
60499,310,182,14,343,210,10
60500,281,99,14,239,94,7
60501,334,295,14,279,228,7
60502,205,211,14,325,178,6
60503,291,127,14,263,241,16
60504,308,99,14,239,100,10
60505,216,349,14,212,269,13
60506,204,286,14,292,257,9
60507,192,252,14,283,367,8
60508,245,307,12,267,233,10
60509,232,341,14,207,221,25
60510,290,124,14,170,258,17
60511,271,117,14,291,381,24
60512,219,266,14,348,170,8
60513,212,217,14,288,234,23
60514,301,121,14,209,289,6
60515,127,231,14,292,222,44
60516,223,224,14,363,374,25
60517,247,162,14,250,375,17
60518,213,321,14,237,288,6
60519,276,393,14,332,291,24
60520,221,222,14,314,319,10
60521,98,318,14,247,358,10
60522,306,37,12,291,304,10
60523,188,302,12,255,182,24
60524,316,236,37,290,284,24
60525,221,177,12,192,201,8
60526,213,179,14,262,62,23
60527,194,243,14,295,308,6
60528,301,349,14,227,235,10
60529,277,48,14,349,359,25
60530,265,82,14,78,0,6
60531,313,291,14,223,195,6
60532,229,267,14,280,238,7
60533,283,246,14,157,256,42
60534,195,188,14,270,97,23
60535,176,229,14,244,86,10
60536,233,237,14,339,275,17
60537,305,103,14,252,189,24
60538,286,45,14,234,117,6
60539,209,220,14,302,340,42
60540,293,65,12,258,320,17
60541,44,48,14,167,238,18
60542,214,176,14,232,270,10
60543,315,354,14,215,208,17
60544,214,212,14,276,218,16
60545,316,194,14,224,210,23
60546,198,113,12,201,253,17
60547,291,211,14,359,372,25
60548,211,234,14,223,186,24
60549,198,99,12,333,348,9
60550,312,235,14,331,391,17
60551,215,255,14,336,204,8
60552,181,242,14,291,250,23
60553,165,187,14,236,401,17
60554,350,178,14,321,299,17
60555,310,307,14,209,289,6
60556,210,198,14,273,246,10
60557,255,88,14,295,270,25
60558,240,175,14,93,33,17
60559,223,264,14,233,275,24
60560,317,210,14,291,250,23
60561,220,247,14,233,246,23
60562,98,318,14,274,69,22
60563,240,255,14,319,249,25
60564,239,308,14,206,266,16
60565,246,230,14,231,326,46
60566,302,235,14,262,290,23
60567,65,61,14,364,299,6
60568,254,250,14,264,317,6
60569,218,289,14,277,189,8
60570,306,332,14,263,332,6
60571,71,34,14,321,363,17
60572,250,107,14,99,42,3
60573,245,361,14,233,211,7
60574,160,189,37,227,80,24
60575,221,240,14,229,89,10
60576,309,397,14,252,255,20
60577,231,222,14,233,90,24
60578,326,261,14,200,332,7
60579,191,244,14,206,268,25
60580,188,175,12,339,374,6
60581,211,222,14,351,245,17
60582,224,197,14,390,201,17
60583,248,342,14,300,266,6
60584,201,266,14,224,121,24
60585,181,242,14,283,223,4
60586,321,126,14,249,131,16
60587,311,354,14,342,221,10
60588,297,118,14,271,191,24
60589,244,160,14,361,185,17
60590,292,87,14,254,351,25
60591,195,211,14,315,319,10
60592,208,269,14,242,338,42
60593,283,231,14,268,232,10
60594,235,163,14,270,309,24
60595,230,328,14,268,287,18
60596,204,228,14,289,248,46
60597,350,236,12,313,276,6
60598,248,346,14,292,244,7
60599,298,220,14,281,235,10
60600,156,323,12,245,96,24
60601,305,103,12,309,306,30
60602,314,295,14,309,134,23
60603,220,266,14,187,232,42
60604,283,101,14,250,149,24
60605,204,193,14,222,190,8
60606,215,224,14,207,221,25
60607,239,109,37,282,229,23
60608,282,140,12,236,358,25
60609,303,325,12,193,137,33
60610,365,183,14,228,227,38
60611,301,405,14,277,351,2
60612,48,56,14,298,238,16
60613,236,101,12,270,97,23
60614,281,130,14,237,159,6
60615,196,222,14,290,280,10
60616,307,328,12,261,179,24
60617,248,216,14,301,270,8
60618,214,323,14,205,180,25
60619,314,319,14,239,101,24
60620,309,395,14,171,157,17
60621,304,143,12,321,108,20
60622,202,185,14,228,229,23
60623,222,211,14,343,372,17
60624,273,245,14,193,245,33
60625,321,356,14,262,290,23
60626,282,239,14,303,272,17
60627,303,245,14,211,212,46
60628,215,175,14,359,193,0
60629,313,294,14,280,227,23
60630,97,51,12,253,254,8
60631,153,265,14,281,272,16
60632,288,267,14,257,240,30
60633,188,150,37,285,275,10
60634,208,219,14,234,117,6
60635,164,222,14,186,176,17
60636,244,347,14,213,207,8
60637,224,197,14,275,223,23
60638,219,342,14,244,201,6
60639,219,242,14,273,234,7
60640,167,231,14,181,260,25
60641,181,340,12,299,237,25
60642,170,223,14,295,246,21
60643,292,390,12,247,116,24
60644,206,225,14,347,226,6
60645,352,168,37,314,389,24
60646,287,249,14,316,215,24
60647,251,343,14,108,315,25
60648,231,279,12,295,256,8
60649,238,135,14,278,234,10
60650,250,212,14,285,248,10
60651,206,147,12,284,232,7
60652,56,52,14,246,145,10
60653,96,52,12,261,179,24
60654,163,191,14,248,349,6
60655,330,394,14,269,211,3
60656,243,226,14,295,250,6
60657,183,259,12,215,165,17
60658,183,349,12,159,227,17
60659,181,249,14,318,260,6
60660,90,19,12,187,232,24
60661,284,103,14,239,169,17
60662,266,83,14,168,215,33
60663,57,50,14,194,174,42
60664,178,186,14,319,398,25
60665,193,201,14,53,54,2
60666,286,139,12,123,296,2
60667,215,273,14,236,206,8
60668,327,106,12,182,222,10
60669,277,269,14,295,245,23
60670,321,253,37,258,277,24
60671,307,223,14,198,224,10
60672,252,207,14,281,336,24
60673,333,325,14,303,324,17
60674,65,23,12,362,314,17
60675,216,330,12,97,42,3
60676,183,215,14,288,228,7
60677,219,339,14,205,187,17
60678,176,335,12,272,183,24
60679,244,351,14,319,257,20
60680,212,257,14,211,189,18
60681,311,237,14,342,220,6
60682,236,226,14,362,173,6
60683,281,408,14,334,299,17
60684,217,171,14,278,234,10
60685,284,85,12,273,252,7
60686,232,239,14,294,332,17
60687,300,235,14,280,192,10
60688,316,345,14,204,229,10
60689,317,121,14,348,367,8
60690,209,273,14,239,87,20
60691,315,317,14,445,124,46
60692,176,259,37,245,160,13
60693,197,158,12,346,296,17
60694,194,248,14,294,233,38
60695,248,225,37,283,236,16
60696,307,311,14,304,382,6
60697,187,203,14,296,240,7
60698,286,159,12,317,228,10
60699,176,239,14,194,319,17
60700,66,55,14,291,246,8
60701,213,319,14,303,252,44
60702,207,210,14,277,244,10
60703,298,41,14,312,314,17
60704,244,221,14,251,255,10
60705,281,79,14,183,248,33
60706,255,210,14,254,149,24
60707,197,250,37,248,351,17
60708,238,212,14,54,51,7
60709,233,162,14,176,154,6
60710,299,44,14,348,348,17
60711,215,210,14,250,341,1
60712,186,253,14,268,137,22
60713,285,42,12,227,113,6
60714,316,345,14,349,361,6
60715,223,265,14,266,224,10
60716,320,368,14,299,286,10
60717,216,307,14,279,203,20
60718,275,244,14,299,226,16
60719,325,209,14,332,304,6
60720,181,234,14,252,388,1
60721,228,332,14,268,231,10
60722,254,365,14,318,263,6
60723,177,336,12,192,215,17
60724,306,252,14,284,234,23
60725,272,83,12,253,153,24
60726,282,228,14,248,142,10
60727,180,265,14,246,226,8
60728,219,224,14,244,200,17
60729,245,346,14,255,148,24
60730,279,227,14,306,240,30
60731,194,252,14,296,300,38
60732,244,347,14,230,233,10
60733,317,367,14,200,269,44
60734,196,153,12,322,271,8
60735,346,341,37,293,399,17
60736,314,221,14,262,155,10
60737,270,195,14,233,230,23
60738,251,241,12,280,230,30
60739,199,203,14,298,238,16
60740,220,248,14,282,338,10
60741,274,405,14,267,303,23
60742,300,129,14,274,236,7
60743,281,99,14,277,228,7
60744,322,357,14,288,264,21
60745,330,207,14,243,213,10
60746,216,343,14,75,360,10
60747,315,234,14,180,185,6
60748,339,306,14,188,172,8
60749,311,347,14,274,387,44
60750,255,182,14,339,326,6
60751,274,42,14,101,23,17
60752,44,58,14,271,104,23
60753,205,215,14,181,260,25
60754,330,111,12,366,370,6
60755,230,203,14,268,233,24
60756,208,259,12,268,137,22
60757,240,169,37,213,224,10
60758,147,325,12,187,243,17
60759,185,350,12,239,155,10
60760,218,207,14,315,309,17
60761,308,131,14,299,286,10
60762,212,246,14,261,140,8
60763,329,392,14,234,271,10
60764,321,126,14,342,282,17
60765,213,334,14,308,91,23
60766,245,240,14,267,120,23
60767,298,127,14,304,203,2
60768,215,336,14,204,290,6
60769,316,189,14,290,280,10
60770,222,204,14,267,303,23
60771,178,181,14,275,214,20
60772,171,227,14,288,241,9
60773,317,275,14,98,38,17
60774,226,203,14,334,113,17
60775,247,223,14,276,188,10
60776,195,321,14,288,242,10
60777,153,323,12,152,223,6
60778,288,106,14,291,244,23
60779,331,313,37,228,227,38
60780,217,294,11,276,346,10
60781,241,315,11,346,197,30
60782,215,90,12,268,246,23
60783,92,58,14,244,85,10
60784,178,233,14,203,237,10
60785,170,223,14,240,102,10
60786,324,394,14,303,237,46
60787,299,103,14,194,137,33
60788,256,328,12,287,221,21
60789,219,242,14,204,290,6
60790,267,242,14,309,134,23
60791,204,149,14,259,172,24
60792,240,348,14,355,355,25
60793,282,187,12,260,238,24
60794,299,342,14,203,223,10
60795,315,87,12,253,182,24
60796,316,312,14,251,255,10
60797,161,331,12,436,348,25
60798,263,234,14,308,226,17
60799,48,46,14,176,154,6
60800,243,357,14,264,341,9
60801,307,272,14,296,233,16
60802,284,104,14,333,198,0
60803,256,346,14,310,249,42
60804,185,259,14,248,143,10
60805,217,96,14,295,245,23
60806,308,251,14,278,164,3
60807,192,104,12,294,233,38
60808,238,331,14,288,241,9
60809,223,345,14,281,236,16
60810,318,313,14,229,319,20
60811,316,128,14,274,175,24
60812,179,244,14,260,318,6
60813,65,60,14,274,254,20
60814,290,72,14,124,317,6
60815,320,358,14,281,270,10
60816,285,233,14,280,184,10
60817,240,332,14,280,43,10
60818,287,230,14,253,181,24
60819,231,225,14,337,372,6
60820,252,215,14,289,233,23
60821,212,342,14,237,105,24
60822,346,200,14,333,300,25
60823,223,189,14,299,219,10
60824,165,230,14,212,207,10
60825,238,222,14,275,209,30
60826,182,152,12,264,341,9
60827,204,228,14,247,358,10
60828,194,144,14,194,174,42
60829,187,204,14,298,129,23
60830,225,242,14,174,159,9
60831,33,245,12,260,175,24
60832,309,47,12,254,273,10
60833,184,195,14,222,77,10
60834,282,106,14,196,291,33
60835,253,349,14,270,201,10
60836,234,267,14,471,127,17
60837,244,360,14,263,297,18
60838,232,224,14,319,353,25
60839,274,353,14,194,137,33
60840,312,215,14,195,256,16
60841,302,326,14,164,195,6
60842,311,82,14,122,297,6
60843,167,196,14,223,263,8
60844,280,135,12,290,284,24
60845,176,178,12,348,266,18
60846,199,203,14,326,260,17
60847,206,282,14,266,279,44
60848,249,162,14,316,310,17
60849,318,224,14,315,309,17
60850,169,228,37,255,177,24
60851,238,218,14,258,403,25
60852,301,207,14,267,120,23
60853,317,303,14,256,386,8
60854,202,219,14,272,241,16
60855,219,176,14,302,256,6
60856,215,214,14,188,172,8
60857,281,265,14,291,229,23
60858,295,326,14,297,226,30
60859,227,121,12,192,241,10
60860,232,225,14,251,185,10
60861,142,326,12,259,339,38
60862,243,263,12,213,224,10
60863,215,330,12,240,100,24
60864,211,178,14,245,227,10
60865,207,128,12,298,240,25
60866,215,274,14,291,291,7
60867,308,404,14,96,41,25
60868,170,223,14,238,156,24
60869,250,342,14,266,195,10
60870,272,83,12,262,270,25
60871,65,60,12,269,237,18
60872,320,257,14,252,68,25
60873,287,112,12,270,124,10
60874,201,105,12,223,195,6
60875,73,49,12,216,320,9
60876,187,203,14,215,217,0
60877,179,208,14,226,186,24
60878,333,195,37,225,267,16
60879,77,25,12,269,363,25
60880,310,307,14,188,172,8
60881,279,268,14,245,233,10
60882,218,228,14,298,237,25
60883,222,233,14,302,340,42
60884,266,46,14,263,250,24
60885,297,232,14,321,270,2
60886,206,219,14,193,130,17
60887,85,32,12,357,240,17
60888,200,211,14,301,226,16
60889,201,183,14,287,284,20
60890,194,144,14,281,202,20
60891,204,215,14,219,208,8
60892,300,360,14,240,259,23
60893,278,237,14,272,98,16
60894,207,345,12,203,229,10
60895,187,348,12,332,304,6
60896,318,358,14,348,242,6
60897,181,155,14,320,257,42
60898,182,352,12,294,75,17
60899,275,366,14,194,137,33
60900,297,293,14,199,217,13
60901,300,243,14,152,307,38
60902,190,235,14,321,224,17
60903,94,46,12,275,113,16
60904,149,272,12,317,239,25
60905,191,189,14,364,294,6
60906,292,129,14,204,179,8
60907,299,223,14,277,94,9
60908,261,393,14,313,216,6
60909,165,187,14,266,243,10
60910,209,287,14,154,231,0
60911,344,344,14,309,306,30
60912,182,236,14,246,185,24
60913,312,353,14,372,171,1
60914,244,348,14,273,385,10
60915,292,234,14,220,207,10
60916,291,125,14,291,119,23
60917,183,350,12,204,147,10
60918,275,366,14,309,255,9
60919,197,207,14,280,227,23
60920,308,272,37,242,90,10
60921,182,305,14,300,270,17
60922,244,311,12,252,73,20
60923,329,129,12,274,253,25
60924,161,254,14,272,295,18
60925,77,3,12,256,386,8
60926,292,117,14,303,225,7
60927,210,202,14,272,234,10
60928,190,246,14,268,195,10
60929,51,56,14,269,238,10
60930,52,56,14,203,268,17
60931,265,403,14,58,49,7
60932,322,304,14,262,238,24
60933,214,207,14,304,184,17
60934,333,195,14,311,249,20
60935,236,101,12,338,360,8
60936,312,50,12,193,137,33
60937,300,346,14,287,248,23
60938,217,171,14,291,251,23
60939,217,329,12,276,228,10
60940,343,313,37,305,241,23
60941,205,198,14,284,264,23
60942,319,85,12,291,258,8
60943,176,218,14,297,258,16
60944,223,227,14,311,292,6
60945,346,133,12,306,54,17
60946,193,202,14,346,333,6
60947,219,157,14,243,159,3
60948,151,328,12,230,236,10
60949,246,158,14,298,270,30
60950,258,350,14,278,223,30
60951,282,133,14,317,214,8
60952,253,333,14,340,233,6
60953,231,225,14,320,356,6
60954,231,225,14,211,226,10
60955,303,248,14,287,259,21
60956,306,356,14,326,260,17
60957,219,153,14,289,265,21
60958,304,130,12,336,292,17
60959,274,194,14,280,192,10
60960,252,253,14,317,404,24
60961,316,286,14,242,151,7
60962,313,310,14,124,317,6
60963,323,349,14,267,245,7
60964,319,351,14,316,310,17
60965,289,386,14,221,262,23
60966,241,215,14,266,196,10
60967,303,356,14,270,232,10
60968,321,375,14,296,233,10
60969,283,81,14,271,93,23
60970,123,315,12,270,146,3
60971,316,357,14,274,241,8
60972,315,304,14,239,155,10
60973,298,227,14,331,342,17
60974,181,304,14,337,206,7
60975,208,219,14,268,229,10
60976,286,139,12,265,206,20
60977,320,85,12,297,263,6
60978,321,86,12,167,177,25
60979,216,211,14,259,68,16
60980,238,212,14,269,206,7
60981,309,129,14,244,200,17
60982,316,118,14,260,360,6
60983,354,185,14,284,265,10
60984,206,298,12,249,129,16
60985,280,378,14,237,93,24
60986,292,141,12,289,264,21
60987,300,205,14,301,228,6
60988,302,236,14,277,233,7
60989,207,161,14,271,142,24
60990,189,257,14,280,183,10
60991,201,186,14,219,208,10
60992,311,272,14,218,249,17
60993,214,330,12,316,215,24
60994,206,230,14,298,253,10
60995,304,102,12,286,260,20
60996,240,216,14,280,255,33
60997,322,357,14,305,279,1
60998,293,257,14,346,293,9
60999,214,268,14,288,244,7
61000,224,223,14,232,110,10
61001,297,128,14,288,282,6
61002,88,27,12,234,230,23
61003,177,238,14,252,334,17
61004,43,50,37,183,234,25
61005,169,231,12,386,180,6
61006,252,212,14,281,336,24
61007,236,198,14,358,256,17
61008,290,69,14,317,233,30
61009,308,189,14,275,100,16
61010,187,210,14,233,90,24
61011,238,216,14,231,240,23
61012,317,124,12,294,253,7
61013,339,279,14,327,344,6
61014,182,268,37,273,303,23
61015,218,153,37,228,358,6
61016,181,130,12,99,27,6
61017,234,339,14,158,256,6
61018,223,224,14,204,229,10
61019,245,349,14,206,260,8
61020,340,346,14,274,108,16
61021,197,158,12,284,243,30
61022,322,251,14,284,227,44
61023,228,332,14,298,206,17
61024,256,347,14,272,214,7
61025,296,112,14,255,182,10
61026,327,322,37,341,314,17
61027,318,317,14,330,390,17
61028,201,352,12,317,210,22
61029,176,193,12,316,233,6
61030,176,335,12,339,317,24
61031,289,128,12,154,231,0
61032,311,235,14,285,267,46
61033,313,140,14,306,263,17
61034,236,223,14,214,131,8
61035,190,303,12,280,211,10
61036,250,395,14,302,246,17
61037,169,228,37,226,189,33
61038,215,170,14,178,247,17
61039,305,232,14,260,301,24
61040,194,114,14,326,370,6
61041,209,168,14,254,147,24
61042,302,245,14,317,239,25
61043,287,111,12,255,146,24
61044,267,232,14,93,327,24
61045,185,180,14,190,207,6
61046,256,347,14,310,248,6
61047,239,213,14,226,355,25
61048,301,326,12,261,337,17
61049,326,246,14,281,180,10
61050,323,132,14,268,233,24
61051,341,346,14,237,103,10
61052,98,28,12,320,307,6
61053,304,332,14,282,249,10
61054,37,43,14,277,237,7
61055,295,47,12,270,221,30
61056,317,235,14,220,218,8
61057,181,218,14,223,210,10
61058,202,208,14,234,320,17
61059,192,120,12,274,186,10
61060,250,380,14,281,279,10
61061,227,192,14,219,219,10
61062,256,65,14,275,195,24
61063,188,141,12,326,362,1
61064,219,211,14,234,103,10
61065,364,183,14,326,362,1
61066,307,369,14,345,358,17
61067,246,248,14,248,151,24
61068,197,259,14,152,219,17
61069,310,124,14,236,216,7
61070,268,408,14,298,287,10
61071,327,105,12,269,144,10
61072,282,156,14,291,258,8
61073,217,198,14,200,332,7
61074,213,284,14,263,388,17
61075,320,337,14,289,243,10
61076,237,197,14,339,377,6
61077,125,258,12,291,259,10
61078,218,186,12,304,382,6
61079,216,230,14,250,185,24
61080,279,227,14,267,240,10
61081,308,262,14,359,372,25
61082,213,217,14,233,92,10
61083,181,304,14,315,354,9
61084,216,339,14,250,188,24
61085,238,135,14,203,223,10
61086,87,45,12,194,111,17
61087,191,182,14,235,272,10
61088,199,204,14,359,377,17
61089,252,350,14,207,221,25
61090,238,216,14,315,319,10
61091,175,216,12,192,230,8
61092,199,180,14,329,195,6
61093,204,141,12,211,206,10
61094,218,214,14,322,374,6
61095,310,347,14,210,172,44
61096,316,269,14,310,236,6
61097,211,228,14,246,187,20
61098,143,246,14,223,186,24
61099,313,182,14,233,91,10
61100,303,120,14,227,269,7
61101,245,209,14,227,87,3
61102,314,355,14,306,215,0
61103,66,53,14,301,271,8
61104,300,79,12,277,227,7
61105,260,358,14,294,242,8
61106,220,347,14,172,201,44
61107,304,243,14,273,233,7
61108,330,180,12,242,355,9
61109,220,212,14,282,249,10
61110,242,355,14,308,328,17
61111,217,335,14,318,396,9
61112,220,223,14,211,189,18
61113,235,96,14,193,125,7
61114,92,45,12,254,149,24
61115,48,45,14,301,228,6
61116,303,348,14,290,269,30
61117,291,331,14,267,232,10
61118,247,222,14,268,231,10
61119,187,224,14,279,199,10
61120,281,112,14,281,164,20
61121,175,335,12,312,341,10
61122,292,279,14,335,186,17
61123,236,220,14,275,113,16
61124,216,215,14,320,364,18
61125,226,243,14,317,289,30
61126,244,107,14,272,238,10
61127,298,42,14,274,228,23
61128,301,288,14,122,229,17
61129,203,287,14,244,121,24
61130,235,118,14,169,190,20
61131,214,195,12,281,252,23
61132,233,165,37,183,190,10
61133,315,196,14,313,76,9
61134,317,383,14,254,353,25
61135,204,203,14,270,236,10
61136,318,208,14,239,301,24
61137,292,228,14,273,300,24
61138,291,242,14,286,263,23
61139,92,20,12,301,228,6
61140,285,167,14,286,260,20
61141,330,325,14,290,172,1
61142,208,251,14,231,210,25
61143,235,266,14,268,240,10
61144,243,158,14,233,101,24
61145,174,241,14,261,105,8
61146,230,278,12,275,230,10
61147,204,162,12,234,271,10
61148,220,341,14,282,241,7
61149,287,265,14,277,94,9
61150,177,335,12,275,272,10
61151,241,213,14,389,192,17
61152,306,239,14,355,342,17
61153,213,318,14,314,207,10
61154,225,225,14,169,190,20
61155,316,358,14,273,385,10
61156,318,320,14,331,342,17
61157,180,158,14,268,243,20
61158,245,346,14,182,222,10
61159,175,335,12,146,314,10
61160,285,413,14,259,271,2
61161,294,328,14,269,245,10
61162,217,222,14,301,294,10
61163,237,249,14,273,231,7
61164,198,212,14,309,222,25
61165,282,262,14,301,235,10
61166,204,209,37,301,240,23
61167,207,170,12,259,68,16
61168,193,204,14,194,137,33
61169,202,235,14,297,202,25
